seed,image_id,bosr_mse,additive_clipped_mse,favorable_effect_mse,bosr_psnr_db,additive_clipped_psnr_db,favorable_effect_psnr_db,bosr_ssim,additive_clipped_ssim,favorable_effect_ssim,bosr_delta_e00,additive_clipped_delta_e00,favorable_effect_delta_e00
20260801,45.png,0.0034046127129758,0.0033867441697834,-0.5276023902786426,24.679322835114377,24.702176081524318,-0.02285324640994091,0.9761390089988708,0.9797740578651428,-0.0036350488662719727,5.608827728668985,5.517019345238061,-1.6640939189413542
20260801,46.png,0.0036351922347752,0.0036610845928193,0.7072318977519456,24.39472618011375,24.36390236218113,0.03082381793262101,0.975185751914978,0.9777552485466005,-0.0025694966316224255,5.670391447497398,5.63131005422433,-0.6940018023648136
20260801,47.png,0.0010950169955622,0.0011253068209938,2.691694821937534,29.605791401648567,29.48729048666244,0.11850091498612514,0.9839481115341188,0.987747609615326,-0.0037994980812072754,3.1881068642074286,3.2130351994865847,0.7758500524096154
20260801,48.png,0.0002307124499424,0.0002500803185321,7.744659277220959,36.36928969001203,36.01920486155233,0.3500848284596998,0.9862104058265686,0.9907531142234802,-0.004542708396911621,1.4516879181452769,1.5007285365991831,3.267787428433776
20260801,49.png,0.002342791136165,0.0023587529474527,0.6767055152994128,26.30266427772767,26.273175441405566,0.029488836322101974,0.9798794984817504,0.9823554754257202,-0.0024759769439698376,4.741900507924562,4.719380160265875,-0.4771886750784259
20260801,5.png,0.0010821665920321,0.0010307494838586,-4.988322475895957,29.65705877463179,29.868468739968066,-0.21140996533627643,0.9831652641296388,0.9869442582130432,-0.00377899408340443,3.070721247754966,2.995160928327782,-2.5227465647186422
20260801,50.png,0.0011249608344944,0.0011344860837793,0.839609178207695,29.488625972495356,29.452008270376744,0.03661770211861182,0.9843636751174928,0.9867440462112428,-0.00238037109375,3.350646162695916,3.3816080950502263,0.9155978896439905
20260801,51.png,0.0006717559446263,0.0006437199971516,-4.3553016216299785,31.727884816391253,31.91302999310186,-0.1851451767106056,0.9838166832923888,0.9886192679405212,-0.004802584648132435,2.5364654742644377,2.319047174458417,-9.375328893721015
20260801,52.png,0.0007090778462482,0.0006896543051947,-2.8164169943108632,31.49306083095945,31.613685483465748,-0.12062465250629728,0.9870774149894714,0.989854633808136,-0.0027772188186645508,2.7717750574713054,2.714663592706632,-2.1038137070873977
20260801,53.png,0.0015647191274878,0.0014646959834924,-6.828935500792893,28.055636084878508,28.34252509366697,-0.2868890087884637,0.9780749678611756,0.9827219247817992,-0.004646956920623557,3.4572045881642426,3.3531809011106435,-3.1022390417154138
20260801,54.png,0.000272719587133,0.0002439220703677,-11.806031623907263,35.64283669251991,36.127489024116485,-0.4846523315965783,0.9866424798965454,0.9914910197257996,-0.00484853982925415,1.552338130438935,1.449749361829921,-7.076310658245297
20260801,55.png,0.0002964334071317,0.000320237750742,7.433334625647551,35.28072854284388,34.945274732519295,0.3354538103245872,0.9857426285743712,0.990863561630249,-0.005120933055877797,1.6063907350613975,1.6494676018638266,2.6115618611577505
20260801,56.png,0.000367036986622,0.0004074084263093,9.909328595145563,34.3529016932702,33.89969992857164,0.4532017646985551,0.9850143790245056,0.9894834756851196,-0.004469096660614014,1.7571613324132245,1.8010127119216977,2.4348178787524124
20260801,57.png,0.0023321135688017,0.0022885348846929,-1.9042176022869621,26.322503042119365,26.404424631299737,-0.08192158918037151,0.9814894199371338,0.9860509634017944,-0.0045615434646606445,4.307468895839737,4.239915630417375,-1.5932690956803712
20260801,58.png,0.0002079169432885,0.0002327636309336,10.674643433530193,36.821101182832976,36.33084876765858,0.4902524151743961,0.9873196482658386,0.9911629557609558,-0.0038433074951171875,1.294893658433577,1.3313776627623477,2.7403196965970933
20260801,59.png,0.0002082301989191,0.000205321974248,-1.4164215407296268,36.81456286002783,36.875645684863166,-0.061082824835338556,0.9873575568199158,0.990899920463562,-0.0035423636436462402,1.4900734446024504,1.4795636073100735,-0.7103335902864168
20260801,6.png,0.0009743760474878,0.0009081109510647,-7.2970264641571125,30.11273400585269,30.418610870610216,-0.3058768647575256,0.9851648807525636,0.9901683926582336,-0.005003511905670055,2.914354823641925,2.7792601683360267,-4.86081356632334
20260801,60.png,0.0001729039487962,0.0001612693752411,-7.2143725600140325,37.62195088155685,37.92448096507682,-0.3025300835199687,0.9858670234680176,0.9910390973091124,-0.00517207384109486,1.185481101949126,1.0965712046973617,-8.107991243149801
20260801,61.png,0.0006038641873796,0.0006127709974726,1.453529969554125,32.190607257892786,32.12701798100757,0.06358927688521732,0.9878942966461182,0.9900470972061156,-0.0021528005599974476,2.361497946396237,2.3335189231283664,-1.1990056301048206
20260801,62.png,9.874002165017344e-05,9.284587254659828e-05,-6.348315699889568,40.0550678189115,40.3223739801014,-0.26730616118990014,0.9893732070922852,0.9926987886428832,-0.0033255815505980335,1.0654237562461304,0.9569237812367988,-11.338413480444416
20260801,63.png,0.0007252547061797,0.0007643887458237,5.119651467635012,31.39509444378097,31.16685715733477,0.22823728644619834,0.9833711385726928,0.9852653741836548,-0.001894235610962025,2.5383764787478063,2.5997488943044407,2.3607055162554276
20260801,64.png,0.0003244081222805,0.0003208710328164,-1.1023399130341214,34.88908280794266,34.936694878150426,-0.047612070207769364,0.9845095872879028,0.9887519478797911,-0.004242360591888317,1.7211642935474742,1.762441685536447,2.3420571771376903
20260801,65.png,0.0019341419739445,0.0018868480420763,-2.50650454162475,27.135116500887747,27.242630744747643,-0.10751424385989594,0.9815600514411926,0.9865973591804504,-0.0050373077392578125,3.917640501495574,3.831529752934876,-2.2474247653887818
20260801,66.png,0.0009578546703079,0.0008896212043691,-7.669945995407068,30.1870037888719,30.507948741087404,-0.32094495221550545,0.984506905078888,0.9893784523010254,-0.00487154722213734,2.6891479064003208,2.5676478614169524,-4.731959035703545
20260801,67.png,0.0003356623600375,0.0003386590967199,0.8848829727076681,34.740973562333465,34.7023725431944,0.03860101913906533,0.9866580367088318,0.9886981248855592,-0.002040088176727406,1.876217632814415,1.896705431148069,1.0801781867231237
20260801,68.png,0.0001183340191597,0.0001218914092136,2.918491202005967,39.268903846244015,39.1402690195005,0.12863482674351445,0.9867558479309082,0.991248607635498,-0.004492759704589844,0.9659549177650198,0.95339216863344,-1.317689566255496
20260801,69.png,0.0014516830248945,0.001445065490816,-0.4579400809553041,28.38128201519656,28.40112470100865,-0.019842685812090366,0.9848785996437072,0.987801194190979,-0.0029225945472718395,3.360859015334909,3.364057520970292,0.09507880336304746
20260801,7.png,0.0021293966881247,0.0021776904570369,2.217659941344992,26.71743425731469,26.620038520158005,0.0973957371566847,0.9581137895584106,0.9642337560653688,-0.006119966506958119,3.758824788001324,3.728466443701613,-0.814231394009044
20260801,70.png,0.0014524780399157,0.0015710519913798,7.547423771759502,28.37890425006835,28.03809442461127,0.34080982545707883,0.9812131524086,0.9849931597709656,-0.0037800073623656116,2.911289412966242,2.995908098924676,2.8244753565306686
20260801,71.png,0.0004485193925569,0.0004163435723702,-7.728189486276065,33.482187746970325,33.80548135714927,-0.3232936101789434,0.985448122024536,0.987502098083496,-0.002053976058959961,2.119875792216724,2.0578793560621467,-3.0126370611545825
20260801,72.png,0.0012633629750881,0.0012068712683907,-4.680839471199663,28.98471854963048,29.18339051699789,-0.19867196736741022,0.9763416647911072,0.980821967124939,-0.004480302333831787,3.031861044789589,3.01741913294533,-0.4786180244758385
20260801,73.png,0.0001657054147083,0.0001887634732829,12.215318023971129,37.806633000323714,37.24082040156559,0.5658125987581215,0.985136091709137,0.9888445734977722,-0.003708481788635254,1.1714197116081173,1.189280692290959,1.501830543337525
20260801,74.png,0.0009978961059443,0.0009192786635023,-8.55207953402079,30.009146721032245,30.36552819760076,-0.35638147656851515,0.9803435206413268,0.9854698181152344,-0.005126297473907582,2.7309678692668444,2.6768787226406947,-2.020605049032319
20260801,75.png,0.0006099421741999,0.0005972561288717,-2.124054440791709,32.14711336491311,32.23839384949338,-0.09128048458026683,0.9869939088821412,0.9894842505455016,-0.0024903416633603737,2.5887677882488958,2.546407335572764,-1.6635379612823609
20260801,76.png,0.0020639780623918,0.0020159340592913,-2.383213026193397,26.852949230490857,26.95523677660177,-0.10228754611091162,0.9825770258903505,0.9868852496147156,-0.004308223724365123,4.179319323820948,4.082006213786543,-2.3839530107950506
20260801,77.png,0.0012626746052934,0.0012576007730084,-0.4034533370127082,28.98708553904573,29.00457204357163,-0.017486504525901836,0.9848173260688782,0.9869824051856996,-0.0021650791168214,3.441565541521109,3.455557639435513,0.404915772630256
20260801,78.png,0.0001369534841969,0.000121836958453,-12.40717589788766,38.63426914499853,39.1422095129655,-0.5079403679669738,0.9890975952148438,0.9937769174575806,-0.004679322242736816,1.0045303491473656,0.9459619897675604,-6.1914072672408835
20260801,79.png,0.0004555195615657,0.0004533494895238,-0.4786753028396421,33.41492968202174,33.43566868953781,-0.020739007516070274,0.9889845848083496,0.9915061593055724,-0.0025215744972227894,2.1275723107424525,2.1430833255713395,0.7237709632569639
20260801,8.png,0.0018389878560134,0.0018229706656573,-0.8786312724524658,27.35421138670432,27.392203197408666,-0.03799181070434443,0.979121208190918,0.982223629951477,-0.003102421760559082,4.197272926709997,4.15327656822842,-1.0593168492110179
20260801,80.png,0.0002705163724649,0.0002605740621315,-3.8155410604078392,35.678064449529565,35.84068816688551,-0.16262371735594883,0.9472939372062684,0.9629501104354858,-0.01565617322921742,1.8973418135164797,1.7516706759145044,-8.31612583375148
20260801,81.png,0.0006718973909259,0.0007027615033073,4.391833109262374,31.726970453348063,31.53192036816933,0.1950500851787318,0.9849697947502136,0.9891384840011596,-0.004168689250945934,2.583430222140477,2.6112525416617416,1.0654779297432135
20260801,82.png,0.0034036585960375,0.003336329853256,-2.018048147001786,24.68054008309205,24.767310184757857,-0.08677010166580601,0.9729254245758056,0.9763838648796082,-0.0034584403038026013,5.639067520378403,5.540648144854294,-1.776315206290682
20260801,83.png,0.0004848805994632,0.0004788237999253,-1.2649328497967047,33.14365192074666,33.19824271132449,-0.054590790577826454,0.9880422353744508,0.9904035925865172,-0.0023613572120664283,2.2299125709538488,2.201262236296642,-1.3015411878144698
20260801,84.png,0.0009707103608038,0.0009446419132808,-2.7596115688390985,30.129103349417385,30.247327889067144,-0.11822453964975921,0.9845917224884032,0.9866823554039,-0.002090632915496826,3.007160324555328,2.982664037528077,-0.8212888451074952
20260801,85.png,0.0006268935077619,0.0006252220946893,-0.26733109510959735,32.02806227780683,32.03965682872758,-0.011594550920747793,0.9872729182243348,0.9901197552680968,-0.002846837043761985,2.34043846230144,2.3447072661576267,0.18206127126403027
20260801,86.png,0.0008147069528625,0.0007922302515993,-2.8371425122715963,30.889985773226325,31.011485779228728,-0.12150000600240318,0.9797137975692748,0.9847737550735474,-0.005059957504272572,3.0007275077036506,2.853360205084352,-5.164693274852132
20260801,87.png,0.0003065155655357,0.0003288536592608,6.792715573033839,35.13547466154876,34.82997321242963,0.30550144911913435,0.9877915382385254,0.9923923015594482,-0.0046007633209228516,1.6766364382832026,1.747657029735467,4.063760236927857
20260801,88.png,0.0007835000776405,0.0007575719121054,-3.4225352234934285,31.059609561592115,31.205761356992877,-0.14615179540076184,0.985943078994751,0.9877399802207948,-0.0017969012260438122,2.6869566452495386,2.667867044689447,-0.7155379275024439
20260801,89.png,8.608015182300794e-05,8.509565495068356e-05,-1.1569296609738122,40.65096975694456,40.70092614758156,-0.04995639063699997,0.9897613525390624,0.9923322796821594,-0.002570927143097035,0.9710611980701932,0.9896947061366465,1.8827531309317256
20260801,9.png,9.604931934588134e-05,9.456899890904816e-05,-1.5653337287168223,40.175057084220185,40.24251208305125,-0.06745499883106731,0.9897269606590272,0.9914401769638062,-0.0017132163047789417,0.9763787946194894,1.00106391202301,2.4658882521931567
20260801,90.png,0.0020142319350644,0.0020299819043213,0.775867470708593,26.95890522700427,26.92507833460385,0.033826892400419695,0.9775176644325256,0.9815071821212769,-0.003989517688751221,4.425322496681667,4.4007210207822265,-0.5590328444648257
20260801,91.png,0.0023228379158217,0.00228381656063,-1.7086028652378207,26.339810935661426,26.4133878217116,-0.07357688605017287,0.9779621958732604,0.9810569882392884,-0.003094792366028054,4.676763815514081,4.616723582455461,-1.300494430439501
20260801,92.png,0.0001454161501413,0.0001456749500508,0.1776557393084861,38.373873573849146,38.36615122149045,0.007722352358698004,0.9845338463783264,0.9898496866226196,-0.005315840244293213,1.1103332560164214,1.0778425967949177,-3.0144159562925283
20260801,93.png,0.0007299877559992,0.0007022283552442,-3.9530446965996733,31.36684424189926,31.53521638161076,-0.16837213971150078,0.9798346757888794,0.9837638139724731,-0.00392913818359375,2.7870202046388504,2.718503956695532,-2.520365945194476
20260801,94.png,0.0019783703988365,0.0019254768868382,-2.7470343767748697,27.03692394684634,27.154616902216404,-0.11769295537006386,0.9808785915374756,0.9845100045204164,-0.003631412982940785,4.324006861914685,4.225174613190606,-2.339128149060022
20260801,95.png,0.0003384893805929,0.0003987055475091,15.102916749565834,34.70454951859921,33.99347721609146,0.7110723025077448,0.9830341935157776,0.987094521522522,-0.004060328006744385,1.467519559530298,1.543708156935522,4.935427532913293
20260801,96.png,0.0001058326252792,9.99224528869055e-05,-5.914759117236403,39.75380430651006,40.003369134832745,-0.24956482832268279,0.9886647462844848,0.9924288988113404,-0.003764152526855691,0.9649322288111364,0.9225736067269444,-4.5913542047305596
20260801,97.png,0.0010489210327466,0.0010331242650967,-1.5290288093680047,29.792572061184472,29.858474380156864,-0.06590231897239107,0.9854426980018616,0.9885088205337524,-0.003066122531890869,3.162422748825941,3.120719666167614,-1.3363290240529737
20260801,98.png,0.0022077535573618,0.0022474978285609,1.7683786250662745,26.56049406781246,26.48300719191819,0.0774868758942695,0.9779276251792908,0.9808855652809144,-0.002957940101623646,4.553579183115999,4.559853440556066,0.13759778733813424
20260801,99.png,0.0001425572970732,0.0001488150865526,4.205077337497051,38.46010547575635,38.27353038719878,0.18657508855756788,0.9888818264007568,0.992587387561798,-0.0037055611610411487,1.109607577150652,1.1162957605274997,0.5991408024059205
20260802,0.png,0.0002346944161031,0.0002437824784854,3.7279391196460687,36.29497243100296,36.12997511886324,0.16499731213971813,0.9752519130706788,0.9749179482460022,0.0003339648246766247,1.362967424616641,1.3741154211481192,0.8112853083450385
20260802,1.png,0.0005893009288173,0.0005848396798009,-0.7628157203558428,32.29662874397923,32.32963169336792,-0.03300294938869541,0.975513517856598,0.9752416610717772,0.0002718567848207787,2.285089946598968,2.2750029601650463,-0.44338344215559555
20260802,10.png,0.0014445117934448,0.0014423898382719,-0.147113846520325,28.402789080896863,28.40917345907089,-0.00638437817402604,0.974162220954895,0.9739410281181335,0.0002211928367614746,3.643933730524952,3.673641871006688,0.8086836312543156
20260802,11.png,0.0015902130223821,0.0016013593611841,0.6960548064463316,27.98544694391341,27.95511197083636,0.03033497307704991,0.972189962863922,0.9719021916389464,0.00028777122497558594,3.756481451218237,3.7709712642582818,0.38424618021836987
20260802,12.png,0.0006706960991541,0.0006474422532268,-3.5916478746026677,31.7347421955879,31.887989611823265,-0.15324741623536653,0.9706183671951294,0.9717670679092408,-0.0011487007141114391,2.5348183532026884,2.447370836710009,-3.5731208029852435
20260802,13.png,0.0003486405982592,0.0003601952392216,3.2078827547443907,34.57622041857878,34.43462031642599,0.14160010215278618,0.9756103157997132,0.975189208984375,0.0004211068153382458,1.840987240603301,1.8494762678202432,0.4589962771972861
20260802,14.png,0.0007686234285074,0.0007651231129573,-0.4574839644525697,31.14286381885172,31.16268678602995,-0.019822967178232176,0.975558876991272,0.9760640859603882,-0.0005052089691162109,2.850042180766436,2.777131561415652,-2.6253930625316637
20260802,15.png,0.000286480873287,0.0003243646593598,11.679381516954223,35.42904368122984,34.88966469754035,0.5393789836894953,0.9792840480804444,0.978906512260437,0.00037753582000743524,1.5237259420726503,1.6262665794960067,6.305278526669015
20260802,16.png,0.0008969584202339,0.0009309894036542,3.6553566868458445,30.47227688819322,30.310552620483996,0.161724267709225,0.9753283262252808,0.9749161601066588,0.0004121661186219372,2.8338290790699574,2.8856559401564383,1.7960166479054074
20260802,17.png,0.0027008176968965,0.0027132430425731,0.45795181196950824,25.685047293645177,25.66511301955037,0.019934274094808302,0.9674811959266664,0.9672998189926147,0.0001813769340516247,4.898680949094333,4.908120683908881,0.1923289059597937
20260802,18.png,0.0007157265275817,0.0007301074193179,1.9696953291661234,31.45252885861569,31.366132382562736,0.08639647605295409,0.9725770950317384,0.9721799492836,0.00039714574813842773,2.541311026878703,2.560045467109983,0.7318010743156393
20260802,19.png,0.0003308851037319,0.0003198337360878,-3.4553477001144906,34.80322784102265,34.9507572875717,-0.14752944654905065,0.9762542247772216,0.9761122465133668,0.00014197826385475842,1.5550770181568012,1.5132328942080715,-2.7652137426359764
20260802,2.png,0.0004428600904042,0.0004433816953501,0.11764241766636561,33.53733455633429,33.53222240343147,0.005112152902817968,0.9766128659248352,0.9765204787254332,9.238719940196649e-05,1.842386899233579,1.8105371804354995,-1.7591308890115425
20260802,20.png,0.0023886986654357,0.0023600477938386,-1.2139953975465674,26.2183863308503,26.270792019492948,-0.052405688642647164,0.9700388312339784,0.969898521900177,0.00014030933380138055,4.270959371455402,4.250443633741981,-0.48267285679445904
20260802,21.png,0.0003127592441813,0.0003246660883047,3.667412320631845,35.04789845063385,34.88563071494821,0.16226773568563857,0.9738070964813232,0.9735627770423888,0.0002443194389344372,1.6973053506776157,1.7155822164580343,1.065344791120113
20260802,22.png,0.0003379829957143,0.0003489348144346,3.1386431697983257,34.71105148992133,34.57255697325837,0.1384945166629592,0.9766208529472352,0.9762450456619264,0.0003758072853088379,1.8907039754198136,1.88628440642003,-0.23430024574987415
20260802,23.png,0.001452418409233,0.0014846172244509,2.168829425363104,28.3790825509262,28.28385505092357,0.09522750000262903,0.970739483833313,0.9702928066253662,0.00044667720794677734,3.83997966812534,3.915660694433079,1.932777945120097
20260802,24.png,0.0022080123865255,0.002105692028464,-4.859227117658692,26.559984946273385,26.766051469772695,-0.20606652349930954,0.9732396006584167,0.9729993343353271,0.0002402663230895996,3.2285843596968986,3.1322741209548437,-3.07477043907944
20260802,25.png,0.0009987496739189,0.0010096472459673,1.0793445029367081,30.005433494704185,29.95830335018677,0.04713014451741415,0.9739572405815125,0.9736928343772888,0.0002644062042236328,2.91422084242513,2.924691637741195,0.35801365111270456
